27580231.000000, 0.606063,45507177,na,na,na,na,na,na,na,na,129959,1860,na,na,na,27580231,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3547628,na,na,na,na,na,na,na,na,na,na,na,na,0,19966168,5623806,na,na,6
28667864.000000, 0.631149,45421699,na,na,na,na,na,na,na,na,na,na,na,na,na,28667864,na,19589870,na,na,na,94770,85736,na,67827,353629,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8796456,na,na,na,na,na,na,na,na,6
28003911.000000, 0.640333,43733328,na,na,na,na,na,4123514,na,16722069,na,na,na,na,0,28003911,na,19284273,na,211822,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
27694902.000000, 0.636833,43488518,na,na,na,na,na,na,na,na,na,na,na,na,na,27694902,81300195,18757594,127735,248327,na,na,na,na,62880,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,351351,6
27154424.000000, 0.608941,44592841,na,na,na,na,na,na,na,na,na,na,na,na,na,27154424,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6747451,na,na,1,3246219,2877533,614617,123012,na,na,na,na,na,na,na,na,na,na,na,6
28518152.000000, 0.623956,45705414,na,na,na,na,na,na,na,na,na,na,na,na,na,28518152,na,19658036,129913,237726,128171,na,na,na,na,na,11408,12,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
28658536.000000, 0.645816,44375728,na,na,na,na,na,na,na,na,na,na,11617268,2,na,28658536,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,1,3431130,na,na,na,na,na,na,na,na,na,na,na,na,28658338,na,6
26964156.000000, 0.651331,41398548,na,na,na,na,na,na,na,na,125706,1445,na,na,na,26964156,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3468749,na,na,na,na,na,na,na,na,na,na,na,na,0,19604001,5513409,na,na,6
28351062.000000, 0.629519,45036051,na,na,na,na,na,3995344,na,17910162,na,na,na,na,0,28351062,na,19385584,na,167084,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
27286042.000000, 0.592570,46046972,na,na,na,na,na,na,na,na,na,na,10868596,2,na,27286042,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,1,3267915,na,na,na,na,na,na,na,na,na,na,na,na,27285844,na,6
27391207.000000, 0.638918,42871250,na,na,na,na,22474565,na,1730999,na,na,na,na,na,na,27391207,na,na,na,na,na,na,na,na,na,na,na,na,1930091,6349361,103,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
28601164.000000, 0.648753,44086347,8781620,28864,na,na,na,na,na,na,na,na,na,na,na,28601164,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,18088750,35200,8781608,136040,na,na,na,na,na,na,na,6
27905369.000000, 0.639668,43624746,na,38456,35722,2175,na,na,na,na,na,na,na,na,na,27905369,na,na,na,na,na,na,na,2173,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,250488,113,na,na,na,na,na,6
28759763.000000, 0.615959,46691056,na,na,na,na,na,na,na,na,na,na,na,na,na,28759763,na,19777466,na,na,na,91158,85586,na,71304,342191,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8825709,na,na,na,na,na,na,na,na,6
27342227.000000, 0.642328,42567365,na,na,na,na,22486588,na,1732006,na,na,na,na,na,na,27342227,na,na,na,na,na,na,na,na,na,na,na,na,1988073,6728281,100,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
27024322.000000, 0.638823,42303276,na,40846,37952,2307,na,na,na,na,na,na,na,na,na,27024322,na,na,na,na,na,na,na,2069,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,244848,121,na,na,na,na,na,6
27580413.000000, 0.606692,45460319,na,na,na,na,na,na,na,na,132256,1904,na,na,na,27580413,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3547637,na,na,na,na,na,na,na,na,na,na,na,na,0,19940949,5619500,na,na,6
